# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
56.8939675;0.3373525;10.1727876;1.3122991;0.1602266;6.9403298;-1.8858988
57.0935955;0.1435712;10.2207131;1.3444423;0.1618404;6.8858711;-1.9290381
57.2932234;-0.0516574;10.2623531;1.3769350;0.1637418;6.8297175;-1.9642306
57.4928514;-0.2481427;10.2975892;1.4098428;0.1660129;6.7720610;-1.9862893
57.6924793;-0.4456875;10.3262960;1.4432054;0.1682045;6.7132535;-2.0144606
57.8921073;-0.6440841;10.3483581;1.4769332;0.1695354;6.6530811;-2.0860116
58.0917353;-0.8431135;10.3636971;1.5108379;0.1700104;6.5901924;-2.2065280
58.2913632;-1.0425490;10.3722700;1.5448799;0.1712317;6.5230105;-2.2849788
58.4909912;-1.2421608;10.3740101;1.5794322;0.1755278;6.4527029;-2.1811136
58.6906191;-1.4417102;10.3687509;1.6150711;0.1817823;6.3848690;-2.1346998
58.8902471;-1.6409379;10.3562617;1.6518923;0.1867839;6.3177734;-2.1298906
59.0898750;-1.8395633;10.3363629;1.6894718;0.1892607;6.2501111;-2.1868146
59.2895030;-2.0372956;10.3089769;1.7274209;0.1908638;6.1798698;-2.2886405
59.4891309;-2.2338407;10.2740776;1.7656943;0.1926296;6.1054924;-2.3932281
59.6887589;-2.4288988;10.2316498;1.8042969;0.1940134;6.0267343;-2.5237083
59.8883869;-2.6221666;10.1817010;1.8431567;0.1953077;5.9425518;-2.6712237
60.0880148;-2.8133384;10.1242557;1.8823036;0.1969588;5.8521295;-2.8206867
60.2876428;-3.0021019;10.0593395;1.9218247;0.1990583;5.7551059;-2.9728589
60.4872707;-3.1881323;9.9869714;1.9618844;0.2025309;5.6510452;-3.1007657
60.6868987;-3.3710792;9.9071353;2.0028720;0.2085260;5.5404254;-3.1686667
60.8865266;-3.5505411;9.8197488;2.0452828;0.2166808;5.4250534;-3.1915344
61.0861546;-3.7260534;9.7246798;2.0894769;0.2262794;5.3063137;-3.1711364
61.2857826;-3.8970892;9.6217762;2.1357647;0.2377308;5.1856408;-3.1282531
61.4854105;-4.0630468;9.5108694;2.1845123;0.2508850;5.0637829;-3.0869407
61.6850385;-4.2232412;9.3917909;2.2360037;0.2651439;4.9405888;-3.0460788
61.8846664;-4.3769072;9.2644008;2.2904668;0.2807037;4.8159374;-3.0457164
62.0842944;-4.5231989;9.1286081;2.3480235;0.2959926;4.6879881;-3.0396205
62.2839223;-4.6612214;8.9844221;2.4084921;0.3097884;4.5567144;-3.1049891
62.4835503;-4.7900661;8.8319829;2.4717429;0.3240990;4.4185926;-3.1981612
